R0: PRELIMINARY DATA                                                                                                                                                                                    ,,,,,,,,,,,,,,,
TIME_UTC, P, T, TAS, U, V, W, TEDR, REYN, G_LAT, G_LONG, G_ALT, POT, ROLL, HDG, PITCH                                                                                                                   
71991.75,100118,29211,10541,174,-523,695,-669,554,3742892,-12205632,8,29201,5311,936,2055
71992.75,99814,29170,10451,202,-533,475,-767,556,3742987,-12205639,45,29186,5740,1751,2007
71993.75,99517,29172,10333,167,-526,1138,-681,557,3743082,-12205634,66,29212,6073,2589,1926
71994.75,99200,29151,10218,228,-529,1434,-721,558,3743173,-12205610,90,29218,6306,3474,1720
71995.75,98956,29146,10114,286,-526,1514,-761,560,3743262,-12205578,244,29233,6780,4308,1560
71996.75,98768,29155,10008,279,-454,975,-754,553,3743355,-12205537,428,29259,6776,5175,1381
71997.75,98574,29166,9968,263,-411,1268,-788,550,3743439,-12205477,538,29286,6718,6016,1216
71998.75,98432,29155,9975,267,-412,1079,-815,551,3743504,-12205398,589,29287,6585,6838,1043
71999.75,98338,29158,10002,266,-373,815,-701,547,3743557,-12205307,623,29298,6334,7634,933
72000.75,98257,29150,10068,252,-343,937,-728,544,3743597,-12205204,638,29297,5969,8400,854
72001.75,98238,29147,10119,288,-345,793,-937,549,3743626,-12205100,656,29295,5492,9104,829
72002.75,98246,29142,10223,278,-315,1002,-701,544,3743645,-12204985,673,29290,4461,9652,919
72003.75,98247,29131,10313,289,-337,651,-737,545,3743649,-12204869,689,29278,3261,10000,1126
72004.75,98279,29124,10409,277,-365,341,-707,548,3743622,-12204728,1054,29269,1840,10109,1324
72005.75,98292,29121,10525,252,-335,120,-722,543,3743578,-12204578,1578,29265,701,10054,1343
72006.75,98191,29123,10671,192,-283,108,-750,535,3743537,-12204435,2030,29275,524,10031,1360
72007.8,98053,29129,10759,180,-234,-41,-775,529,3743507,-12204298,2381,29294,201,10107,1439
72008.8,97876,29134,10774,231,-199,-140,-928,529,3743486,-12204174,2535,29313,-39,10136,1573
72009.8,97705,29129,10789,255,-160,79,-781,529,3743466,-12204054,2676,29323,22,10149,1669
72010.8,97543,29116,10796,272,-157,55,-871,529,3743446,-12203932,2824,29324,114,10199,1697
72011.8,97352,29118,10760,328,-143,91,-750,537,3743425,-12203810,2987,29342,91,10216,1728
