"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"57190.500","98434","28907","11377","175","-99","1934","-553","505","3743292","-12205517","1519","29038","7459","5600","1959"
"57191.500","98040","28880","11295","149","-72","1639","-613","499","3743371","-12205432","1954","29043","7516","6619","1787"
"57192.500","97771","28850","11323","120","-174","1670","-750","506","3743436","-12205328","2359","29036","6997","7478","1651"
"57193.500","97492","28822","11281","110","-97","1952","-766","509","3743490","-12205217","2701","29032","5889","8240","1627"
"57194.500","97235","28795","11318","125","-162","1279","-592","514","3743524","-12205093","2960","29026","4579","8785","1715"
"57195.500","96968","28762","11334","109","-44","1166","-942","476","3743540","-12204953","3171","29017","3137","9061","1965"
"57196.500","96646","28730","11312","144","-59","933","-594","503","3743547","-12204815","3491","29012","2057","9310","2113"
"57197.500","96301","28695","11301","155","-109","280","-570","509","3743544","-12204678","3862","29006","1400","9335","2255"
"57198.500","95924","28673","11232","193","1","497","-632","503","3743537","-12204541","4289","29016","1203","9456","2275"
"57199.500","95543","28656","11213","183","-22","404","-911","512","3743531","-12204415","4646","29032","1407","9625","2263"
"57200.500","95172","28638","11187","182","-11","190","-812","509","3743522","-12204293","5009","29046","1531","9732","2276"
"57201.500","94793","28616","11220","105","-27","371","-653","469","3743511","-12204169","5378","29056","1879","9908","2183"
"57202.500","94434","28593","11178","121","-78","250","-749","495","3743499","-12204049","5733","29064","2079","10054","2123"
"57203.500","94096","28577","11164","94","-105","965","-571","497","3743483","-12203928","6074","29078","2142","10189","2032"
"57204.500","93768","28546","11155","110","-126","820","-551","515","3743466","-12203808","6402","29075","2024","10377","1934"
"57205.500","93449","28578","11158","135","-69","1075","-539","505","3743444","-12203688","6715","29136","1616","10474","1777"
"57206.550","93132","29133","11199","138","-129","512","-790","521","3743421","-12203568","6998","29731","1500","10578","1645"
"57207.550","92873","29284","11165","221","-130","660","-918","516","3743395","-12203447","7258","29909","1325","10596","1384"
"57208.550","92716","29328","11226","234","-161","471","-943","524","3743367","-12203327","7484","29968","888","10691","1274"
"57209.550","92574","29370","11319","236","-168","468","-788","523","3743338","-12203204","7676","30024","616","10732","1191"
"57210.550","92433","29374","11446","222","-169","90","-846","523","3743306","-12203080","7840","30042","367","10767","1112"
"57211.550","92308","29385","11575","210","-174","98","-981","522","3743275","-12202957","7975","30065","90","10781","1042"
"57212.550","92194","29380","11711","197","-175","291","-712","520","3743241","-12202830","8092","30070","156","10793","1009"
