R0: PRELIMINARY DATA                                                                                                                                                                                    ,,,,,,,,,,,,,,,
TIME_UTC, P, T, TAS, U, V, W, TEDR, REYN, G_LAT, G_LONG, G_ALT, POT, ROLL, HDG, PITCH                                                                                                                   
73644.8,100863,28848,10100,180,145,-647,-730,512,3742942,-12205667,-165,28777,5598,1647,2489
73645.8,100542,28821,9973,162,71,-13,-617,509,3743036,-12205665,8,28777,5863,2455,2397
73646.8,100234,28793,9919,85,-16,200,-653,461,3743129,-12205648,166,28774,6070,3221,2270
73647.8,99943,28763,9854,88,-98,-1,-704,502,3743222,-12205625,264,28767,6107,3927,2142
73648.8,99676,28747,9801,108,-163,-187,-673,511,3743311,-12205590,336,28773,6058,4554,2033
73649.8,99376,28731,9816,33,-254,-92,-733,524,3743395,-12205544,413,28783,6044,5242,1921
73650.8,99115,28707,9836,-24,-331,-13,-571,540,3743472,-12205486,495,28780,5934,5925,1786
73651.8,98901,28726,9867,-104,-368,336,-596,541,3743541,-12205420,603,28817,5868,6573,1662
73652.8,98746,28745,9931,-156,-440,81,-710,550,3743606,-12205351,682,28849,5754,7159,1512
73653.8,98617,28728,9947,-161,-436,-303,-820,550,3743663,-12205275,785,28843,5516,7712,1459
73654.8,98464,28733,9962,-165,-409,-342,-637,548,3743710,-12205189,905,28860,5062,8253,1412
73655.8,98342,28724,10021,-180,-423,-163,-774,549,3743734,-12205079,1229,28862,4589,8721,1373
73656.8,98250,28745,10076,-185,-420,146,-663,548,3743763,-12204979,1342,28890,4096,9108,1355
73657.8,98139,28751,10123,-173,-336,84,-575,543,3743784,-12204875,1446,28906,3376,9453,1408
73658.8,98005,28746,10148,-137,-352,435,-608,540,3743789,-12204740,1726,28912,2730,9728,1467
73659.8,97911,28761,10231,-154,-270,439,-729,531,3743783,-12204608,2047,28935,2309,9909,1501
73660.85,97763,28751,10293,-140,-204,354,-623,516,3743778,-12204500,2209,28937,1874,10135,1532
73661.85,97608,28738,10278,-86,-206,313,-497,505,3743768,-12204393,2381,28938,1547,10294,1572
73662.85,97462,28728,10371,-7,-136,935,-591,480,3743747,-12204264,2728,28939,1106,10353,1588
73663.85,97292,28725,10377,109,-132,1550,-693,506,3743729,-12204155,2912,28951,802,10473,1580
73664.85,97120,28713,10425,97,-87,1378,-854,491,3743709,-12204048,3096,28953,629,10528,1610
