R0: PRELIMINARY DATA                                                                                                                                                                                    ,,,,,,,,,,,,,,,
TIME_UTC, P, T, TAS, U, V, W, TEDR, REYN, G_LAT, G_LONG, G_ALT, POT, ROLL, HDG, PITCH                                                                                                                   
71001.05,99756,28842,11540,110,-311,89,-639,534,3743156,-12205571,-142,28862,6140,1779,1604
71002.05,99637,28838,11428,141,-368,356,-631,542,3743266,-12205575,-103,28868,5928,2827,1833
71003.05,99232,28807,11249,155,-380,493,-742,546,3743371,-12205533,20,28870,6839,4090,1890
71004.05,98852,28775,11039,131,-368,975,-718,541,3743464,-12205473,285,28870,7020,5434,1823
71005.05,98545,28745,10838,192,-414,1119,-549,544,3743550,-12205397,682,28866,7383,6652,1699
71006.05,98335,28738,10604,274,-394,751,-605,550,3743604,-12205280,1067,28877,7632,7862,1553
71007.05,98165,28727,10461,261,-364,1161,-755,547,3743626,-12205134,1406,28879,7790,9112,1331
71008.05,98106,28731,10363,304,-421,577,-693,552,3743633,-12204998,1698,28889,7851,10294,1057
71009.05,98828,28755,10607,109,-408,1209,-567,544,3743623,-12204872,1909,28852,6955,10294,630
71010.05,98861,28770,10711,198,-319,379,-613,543,3743584,-12204733,2054,28865,1766,10588,901
71011.05,98545,28773,10777,297,-396,-1049,-488,550,3743553,-12204599,2146,28894,333,10436,1217
71012.05,98124,28783,10721,384,-465,-786,-652,559,3743529,-12204477,2238,28939,597,10441,1960
71013.05,98270,28803,10757,379,-332,-825,-527,556,3743505,-12204355,2361,28947,176,10573,1984
71014.05,98130,28811,10817,342,-294,-810,-738,548,3743480,-12204234,2509,28967,-33,10544,1969
71015.05,97888,28840,10821,367,-168,-577,-676,542,3743456,-12204113,2704,29016,61,10585,2013
71016.05,97641,28838,10886,350,26,-371,-547,538,3743430,-12203994,2937,29035,217,10691,1955
71017.1,97391,28833,10897,369,123,-92,-691,543,3743402,-12203875,3195,29052,188,10755,1853
71018.1,97143,28824,10874,426,176,-27,-933,547,3743374,-12203759,3474,29064,48,10780,1799
71019.1,96902,28813,10841,472,154,78,-675,549,3743346,-12203640,3726,29073,-13,10817,1802
71020.1,96662,28804,10815,508,137,285,-566,555,3743317,-12203522,3967,29084,-196,10809,1839
71021.1,96434,28790,10826,524,168,288,-766,557,3743289,-12203402,4205,29091,-298,10802,1806
71022.1,96177,28780,10846,526,184,289,-729,556,3743260,-12203283,4438,29103,-268,10796,1800
71023.1,95915,28769,10866,545,243,181,-637,560,3743232,-12203163,4669,29114,-324,10795,1785
71024.1,95670,28760,10822,606,230,181,-589,563,3743203,-12203043,4897,29126,-272,10823,1802
71025.1,95451,28747,10830,618,228,267,-591,562,3743176,-12202922,5123,29132,-113,10812,1765
71026.1,95215,28737,10814,655,235,265,-764,565,3743147,-12202803,5346,29142,-165,10837,1748
71027.1,94981,28716,10845,665,253,457,-698,565,3743120,-12202682,5567,29141,-76,10846,1678
71028.1,94729,28696,10811,654,211,324,-563,564,3743091,-12202560,5784,29143,-90,10851,1546
71029.1,94524,28691,10692,687,180,262,-680,565,3743062,-12202438,5994,29156,-105,10834,1365
71030.1,94368,28679,10673,705,219,339,-650,567,3743033,-12202319,6185,29158,-16,10848,1336
71031.1,94204,28673,10658,714,190,442,-714,568,3743003,-12202198,6350,29166,-50,10896,1238
71032.1,94069,28675,10630,762,166,188,-725,570,3742973,-12202075,6483,29180,-222,10866,1160
71033.1,93952,28670,10650,770,152,88,-804,571,3742944,-12201954,6590,29186,-327,10851,1087
71034.1,93845,28667,10638,808,89,34,-787,573,3742915,-12201834,6674,29192,-170,10842,1082
71035.1,93748,28649,10716,763,70,-136,-718,567,3742885,-12201709,6745,29182,-206,10834,1083
71036.1,93660,28637,10765,765,96,-216,-668,567,3742856,-12201586,6810,29178,-277,10827,1079
71037.1,93568,28638,10770,793,54,-264,-679,570,3742827,-12201462,6872,29187,-494,10812,1087
71038.1,93490,28635,10792,812,37,-333,-710,570,3742798,-12201338,6936,29191,-484,10736,1037
71039.1,93394,28647,10801,829,-33,-552,-672,572,3742769,-12201213,7003,29212,-580,10707,1078
71040.1,93306,28652,10830,831,-80,-405,-906,573,3742739,-12201086,7072,29224,-402,10639,1068
71041.1,93217,28651,10888,809,-80,-451,-714,571,3742711,-12200959,7141,29232,81,10658,1084
71042.1,93136,28646,10955,779,-76,-573,-869,571,3742682,-12200833,7213,29234,20,10727,1089
71043.1,93036,28644,10957,813,-91,-542,-759,571,3742653,-12200707,7289,29240,-159,10713,1116
71044.1,92940,28636,10988,797,-141,-501,-718,570,3742623,-12200579,7366,29241,-233,10683,1135
71045.1,92820,28633,10999,782,-230,-410,-543,570,3742593,-12200450,7447,29249,-152,10652,1217
71046.1,92719,28649,11063,708,-246,-382,-600,569,3742564,-12200324,7534,29275,-149,10639,1197
71047.1,92637,28648,11180,580,-192,-434,-892,559,3742534,-12200197,7626,29281,-123,10595,1075
71048.1,92526,28649,11151,587,-212,-227,-825,559,3742504,-12200069,7722,29292,-191,10599,1074
71049.1,92431,28649,11144,583,-216,-147,-743,559,3742475,-12199941,7812,29300,24,10619,1068
71050.1,92342,28644,11152,569,-203,-108,-712,559,3742445,-12199814,7899,29303,263,10665,1045
71051.1,92256,28638,11157,562,-193,-188,-891,558,3742415,-12199688,7983,29305,332,10728,1029
