"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"67314.300","100129","29781","10560","57","-81","285","-607","476","3743089","-12205620","-56","29770","200","500","1480"
"67315.300","99989","29769","10610","74","-81","32","-827","484","3743187","-12205602","53","29770","284","529","1502"
"67316.300","99806","29767","10641","93","-71","-63","-986","486","3743285","-12205580","209","29783","10","471","1558"
"67317.300","99618","29767","10667","107","-66","70","-782","491","3743382","-12205562","395","29800","-172","469","1589"
"67318.300","99407","29771","10693","148","-71","-34","-878","502","3743480","-12205544","596","29822","-131","451","1691"
"67319.300","99203","29788","10702","167","-71","-74","-900","504","3743576","-12205528","823","29856","-26","491","1708"
"67320.300","98994","29786","10711","164","-67","-134","-781","505","3743671","-12205510","1080","29872","81","504","1691"
"67321.300","98796","29869","10710","172","-59","-116","-884","511","3743765","-12205493","1372","29972","132","519","1656"
"67322.300","98594","29943","10724","135","-59","14","-815","500","3743860","-12205475","1760","30064","82","567","1630"
"67323.300","98411","29944","10697","139","-16","29","-853","494","3743954","-12205462","1986","30081","119","615","1616"
"67324.300","98225","29998","10711","111","-13","181","-834","471","3744049","-12205447","2194","30151","-9","617","1600"
"67325.300","97973","30013","10697","102","2","152","-935","483","3744143","-12205432","2392","30190","10","672","1842"
"67326.300","97783","29996","10733","51","-42","145","-750","458","3744238","-12205415","2598","30189","-40","708","1753"
"67327.300","97563","29978","10744","35","-62","90","-854","464","3744331","-12205400","2804","30190","-76","710","1760"
"67328.300","97332","29957","10745","7","-70","143","-847","462","3744425","-12205384","3011","30190","-77","722","1735"
"67329.300","97112","29955","10739","1","-69","178","-916","456","3744519","-12205369","3219","30207","84","741","1713"
"67330.350","96885","29948","10793","-48","-122","207","-801","489","3744612","-12205353","3424","30220","83","792","1667"
"67331.350","96675","29951","10858","-115","-175","296","-964","508","3744706","-12205336","3626","30242","117","838","1596"
"67332.350","96478","29970","10920","-167","-218","337","-836","523","3744800","-12205320","3824","30279","-3","890","1543"
"67333.350","96275","29970","10929","-205","-197","372","-830","523","3744893","-12205302","4020","30297","6","914","1480"
"67334.350","96086","29980","10937","-196","-176","319","-797","520","3744987","-12205284","4207","30324","-215","915","1451"
"67335.350","95910","29976","10963","-182","-167","197","-1110","519","3745081","-12205265","4384","30335","-400","881","1417"
"67336.350","95741","29984","11011","-190","-173","76","-932","519","3745176","-12205248","4553","30359","-783","827","1398"
"67337.350","95576","29981","11055","-217","-170","53","-892","523","3745272","-12205230","4710","30371","-776","748","1360"
"67338.350","95428","30008","11108","-190","-183","68","-776","518","3745368","-12205214","4856","30412","-799","713","1331"
"67339.350","95282","30019","11167","-183","-192","4","-998","520","3745465","-12205198","4993","30436","-866","646","1296"
"67340.350","95137","30012","11212","-164","-187","103","-1066","517","3745562","-12205184","5123","30442","-409","614","1233"
"67341.350","95002","30005","11275","-166","-191","193","-640","518","3745661","-12205170","5247","30448","-371","612","1206"
"67342.350","94866","29996","11323","-141","-174","179","-810","508","3745759","-12205159","5367","30452","-254","610","1182"
