"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"72706.920","101068","29959","9915","100","-218","920","-807","521","3742893","-12205608","-6","29868","3473","152","1296"
"72707.920","100976","29977","10003","109","-248","1017","-864","523","3742983","-12205612","75","29894","3665","620","1303"
"72708.920","100864","29988","10041","104","-236","1082","-766","520","3743073","-12205608","176","29914","3725","1103","1338"
"72709.920","100710","30018","10041","118","-193","955","-711","514","3743162","-12205595","247","29958","3751","1580","1412"
"72710.920","100546","30040","10036","158","-172","837","-868","517","3743250","-12205575","320","29994","3868","2075","1482"
"72711.920","100409","30039","10056","127","-171","870","-817","515","3743336","-12205547","405","30004","3979","2605","1525"
"72712.920","100253","30049","10053","89","-155","877","-636","503","3743419","-12205507","493","30027","4028","3118","1560"
"72713.920","100067","30071","10033","120","-147","812","-773","506","3743499","-12205455","610","30066","4099","3652","1589"
"72714.920","99899","30083","10041","141","-180","657","-932","515","3743575","-12205394","758","30092","4235","4169","1623"
"72715.920","99712","30073","10022","156","-187","679","-827","518","3743649","-12205314","1016","30098","4280","4708","1645"
"72716.920","99530","30074","10017","168","-222","661","-767","525","3743715","-12205237","1186","30115","4356","5247","1666"
"72717.920","99358","30078","9990","184","-234","696","-753","528","3743775","-12205147","1380","30133","4415","5782","1670"
"72718.920","99188","30071","9945","219","-249","664","-730","531","3743829","-12205052","1553","30141","4435","6305","1679"
"72719.920","99024","30066","9944","172","-222","978","-762","524","3743878","-12204948","1768","30150","4379","6818","1679"
"72720.920","98860","30051","9946","138","-204","1021","-783","519","3743917","-12204845","1915","30150","4238","7339","1655"
"72721.920","98674","30032","9923","139","-175","1097","-780","514","3743950","-12204742","2052","30147","4286","7840","1670"
"72722.970","98501","30012","9899","141","-158","1179","-757","513","3743974","-12204634","2186","30142","4292","8377","1653"
"72723.970","98337","30021","9870","150","-89","1214","-687","502","3743991","-12204522","2361","30165","4244","8893","1629"
"72724.970","98203","30028","9859","149","-28","1186","-790","495","3744001","-12204409","2525","30184","4019","9383","1612"
"72725.970","98092","30021","9869","156","-7","700","-843","498","3744003","-12204294","2690","30187","3259","9736","1586"
"72726.970","97965","30019","9918","118","0","728","-850","486","3744000","-12204180","2868","30195","2749","9960","1612"
"72727.970","97833","30013","9970","81","-14","716","-762","468","3743990","-12204065","3047","30201","2341","10142","1616"
"72728.970","97687","30003","10009","63","13","752","-865","458","3743976","-12203952","3226","30204","1960","10322","1624"
"72729.970","97540","29992","10039","61","34","610","-836","460","3743958","-12203842","3401","30206","1403","10464","1630"
"72730.970","97381","29978","10070","55","43","415","-780","455","3743939","-12203730","3574","30206","797","10528","1671"
"72731.970","97220","29968","10102","45","65","397","-812","469","3743916","-12203619","3743","30210","301","10515","1692"
"72732.970","97055","29958","10155","13","97","345","-962","478","3743894","-12203508","3912","30215","187","10528","1693"
"72733.970","96892","29959","10161","23","120","327","-829","488","3743871","-12203399","4081","30231","86","10556","1684"
"72734.970","96717","29965","10105","91","103","384","-865","492","3743847","-12203289","4249","30252","182","10596","1681"
"72735.970","96549","29958","10090","110","74","376","-840","490","3743823","-12203179","4416","30260","257","10599","1677"
"72736.970","96379","29948","10081","127","45","247","-911","491","3743799","-12203069","4581","30266","88","10592","1661"
"72737.970","96204","29936","10096","122","28","136","-662","487","3743773","-12202959","4744","30269","164","10587","1652"
"72738.970","96037","29925","10115","114","12","144","-779","487","3743747","-12202850","4905","30273","188","10615","1625"
"72739.970","95876","29914","10133","110","-9","67","-746","483","3743721","-12202740","5064","30276","155","10625","1613"
"72740.970","95711","29904","10158","103","-30","25","-881","482","3743695","-12202629","5221","30280","-31","10600","1609"
"72741.970","95548","29902","10181","102","-23","-98","-1104","481","3743668","-12202520","5378","30294","-73","10588","1597"
"72742.970","95394","29897","10202","121","22","14","-906","484","3743640","-12202410","5540","30303","-57","10611","1586"
"72743.970","95252","29885","10256","90","36","-158","-777","481","3743613","-12202299","5699","30303","-110","10632","1528"
"72744.970","95102","29872","10316","118","111","526","-1011","484","3743585","-12202190","5856","30303","-174","10621","1484"
"72745.970","94956","29860","10361","200","196","1870","-759","520","3743557","-12202079","6009","30305","-177","10662","1437"
"72746.970","94821","29851","10417","204","222","1730","-870","525","3743528","-12201968","6158","30308","-208","10661","1413"
"72747.970","94679","29843","10454","239","268","1882","-822","533","3743501","-12201854","6302","30313","-400","10660","1403"
"72748.970","94544","29839","10514","240","286","1950","-714","535","3743474","-12201743","6440","30321","-319","10641","1375"
"72749.970","94409","29854","10562","264","345","1906","-1009","542","3743446","-12201628","6572","30349","-340","10630","1348"
"72750.970","94283","29859","10590","300","376","1531","-1138","545","3743419","-12201514","6696","30365","-252","10663","1335"
"72751.970","94155","29852","10646","303","392","1306","-931","547","3743393","-12201400","6814","30370","-257","10653","1325"
"72752.970","94026","29848","10681","330","406","1151","-805","550","3743367","-12201282","6925","30378","-210","10644","1312"
"72753.970","93899","29846","10713","367","427","1220","-741","553","3743342","-12201165","7031","30388","-158","10654","1306"
"72754.970","93776","29843","10772","380","457","1250","-865","555","3743316","-12201047","7138","30396","-108","10672","1287"
"72755.970","93664","29841","10824","395","483","1228","-816","557","3743290","-12200930","7246","30405","-58","10684","1272"
"72756.970","93542","29834","10860","393","489","1201","-1058","557","3743264","-12200810","7354","30409","-15","10692","1267"
"72757.970","93421","29823","10901","385","484","1004","-881","557","3743238","-12200689","7462","30408","-46","10693","1264"
"72758.970","93301","29813","10952","377","484","847","-976","556","3743211","-12200569","7570","30410","-39","10699","1266"
"72759.970","93182","29802","11005","373","485","711","-815","556","3743185","-12200449","7679","30409","-69","10693","1261"
"72760.970","93063","29792","11057","369","476","601","-818","556","3743158","-12200328","7788","30410","-75","10698","1261"
"72761.970","92948","29781","11124","358","485","472","-815","556","3743130","-12200205","7899","30409","-290","10665","1263"
"72762.970","92799","29773","11153","377","479","200","-737","555","3743102","-12200083","8009","30415","-391","10636","1365"
"72763.970","92655","29767","11183","378","477","234","-952","556","3743076","-12199959","8121","30423","-286","10609","1438"
"72764.970","92514","29754","11234","354","495","140","-875","555","3743050","-12199835","8236","30423","-269","10612","1477"
"72765.970","92349","29741","11254","351","496","1","-768","556","3743024","-12199710","8354","30425","-262","10591","1545"
"72766.970","92176","29726","11277","333","502","-109","-875","554","3742999","-12199586","8479","30426","-194","10580","1608"
"72767.970","91997","29710","11293","321","524","-158","-698","556","3742976","-12199460","8591","30427","-129","10589","1612"
"72768.970","91819","29690","11319","288","543","-138","-931","555","3742952","-12199335","8723","30423","-90","10597","1577"
"72769.970","91633","29678","11323","293","589","-194","-887","558","3742927","-12199213","8867","30428","-139","10591","1565"
"72770.970","91446","29665","11334","298","597","-326","-917","559","3742903","-12199085","9007","30432","-145","10625","1540"
"72771.970","91265","29647","11353","290","608","-363","-804","560","3742879","-12198963","9157","30431","8","10611","1536"
"72772.970","91078","29631","11364","288","608","-422","-909","560","3742854","-12198838","9319","30433","3","10643","1528"
"72773.970","90900","29614","11377","267","559","-373","-1058","557","3742825","-12198714","9501","30432","55","10656","1509"
"72774.970","90721","29602","11384","248","493","-236","-760","552","3742796","-12198590","9693","30437","22","10653","1499"
"72775.970","90551","29587","11409","223","449","-99","-740","545","3742768","-12198466","9883","30438","69","10667","1470"
"72776.970","90385","29568","11427","221","435","-191","-948","546","3742739","-12198343","10078","30434","60","10662","1454"
"72777.970","90222","29556","11447","220","427","-223","-1077","545","3742711","-12198219","10260","30437","-3","10685","1456"
"72778.970","90064","29541","11476","214","425","-227","-912","544","3742683","-12198094","10438","30438","9","10682","1434"
"72779.970","89909","29533","11515","193","408","-201","-876","542","3742655","-12197969","10610","30444","-56","10681","1415"
"72780.970","89748","29523","11555","175","388","-216","-886","539","3742627","-12197845","10778","30450","-50","10672","1406"
