"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"64906.750","99673","28883","10956","-143","-182","547","-684","520","3743130","-12205567","-267","28910","4288","502","2670"
"64907.750","99491","28848","10734","-124","-154","478","-714","511","3743224","-12205595","-101","28890","5057","1240","2782"
"64908.750","99213","28816","10539","-87","-167","722","-645","515","3743319","-12205619","213","28881","5319","1893","2715"
"64909.750","98913","28785","10409","-160","-195","1043","-574","520","3743410","-12205625","502","28875","5409","2408","2591"
"64910.750","98523","28760","10199","-174","-107","1104","-860","519","3743496","-12205610","789","28882","5147","2908","2474"
"64911.750","98163","28732","10078","-190","-73","884","-801","511","3743580","-12205575","1131","28885","4632","3282","2406"
"64912.750","97821","28707","9981","-241","-23","590","-632","518","3743659","-12205528","1521","28888","3215","3545","2348"
"64913.750","97486","28687","9861","-236","54","72","-646","522","3743733","-12205472","1868","28897","1675","3662","2378"
"64914.750","97156","28660","9788","-235","80","-359","-930","521","3743806","-12205409","2241","28898","473","3614","2391"
"64915.750","96838","28631","9722","-245","101","-383","-803","523","3743878","-12205335","2660","28895","101","3551","2323"
"64916.750","96549","28612","9644","-244","130","-303","-665","528","3743950","-12205262","3073","28901","143","3605","2266"
"64917.750","96277","28600","9531","-197","200","-361","-730","527","3744021","-12205188","3494","28912","191","3691","2219"
"64918.750","96009","28578","9447","-163","244","-214","-763","530","3744092","-12205114","3887","28913","191","3706","2151"
"64919.750","95761","28564","9404","-158","279","-268","-627","531","3744160","-12205048","4232","28920","83","3739","2094"
"64920.750","95529","28544","9397","-189","312","-417","-636","540","3744226","-12204984","4517","28919","86","3778","2012"
"64921.750","95314","28526","9357","-156","355","-608","-773","541","3744292","-12204924","4775","28919","118","3822","1951"
"64922.800","95092","28510","9341","-162","402","-399","-737","548","3744357","-12204863","5022","28923","101","3857","1896"
"64923.800","94888","28515","9331","-160","448","-158","-821","548","3744421","-12204800","5262","28946","35","3906","1814"
