"TIME_UTC","P","T","TAS","U","V","W","TEDR","REYN","G_LAT","G_LONG","G_ALT","POT","ROLL","HDG","PITCH "
"72056.300","99969","29231","11576","278","-193","389","-775","539","3743118","-12205562","-161","29234","5343","214","1425"
"72057.300","99567","29176","11433","347","-182","256","-476","542","3743225","-12205595","-134","29212","6001","1415","1693"
"72058.300","99166","29146","11285","392","-219","60","-921","547","3743344","-12205612","-93","29216","5865","2562","1912"
"72059.300","98917","29141","11102","363","-269","776","-564","546","3743465","-12205612","-76","29231","6125","3671","2149"
"72060.300","98396","29104","10869","447","-319","832","-643","559","3743580","-12205595","-66","29239","6122","4782","2260"
"72061.300","98574","29123","10722","237","-300","1051","-529","543","3743670","-12205558","-54","29243","6672","5980","2363"
"72062.300","99085","29110","10750","72","-299","350","-591","520","3743727","-12205488","32","29186","1395","5597","2089"
"72063.300","98575","29082","10646","168","-279","-940","-592","522","3743781","-12205410","157","29201","-468","5295","2549"
"72064.300","98245","29085","10538","224","-400","-293","-551","550","3743842","-12205340","284","29233","492","5235","2634"
"72065.300","97879","29098","10441","-28","-237","-317","-789","517","3743894","-12205246","560","29277","609","5447","2585"
"72066.300","97567","29091","10266","-146","-65","6","-787","501","3743942","-12205153","812","29297","486","5594","2509"
"72067.300","97187","29071","10088","-111","-59","-226","-885","492","3743989","-12205056","1133","29309","472","5638","2301"
"72068.300","96888","29051","9939","-132","-72","-294","-615","497","3744027","-12204944","1601","29315","461","5664","1995"
"72069.300","96639","29042","9744","-58","-51","-57","-748","475","3744072","-12204849","1925","29327","390","5688","1853"
"72070.300","96423","29025","9656","-62","-54","-117","-773","465","3744115","-12204755","2221","29328","300","5713","1617"
"72071.300","96264","29022","9487","4","-24","-66","-674","435","3744158","-12204657","2542","29339","357","5744","1417"
"72072.350","96136","29025","9362","31","25","53","-727","434","3744202","-12204560","2773","29353","568","5786","1257"
"72073.350","96077","29013","9311","66","6","257","-845","465","3744243","-12204458","3078","29347","548","5848","974"
"72074.350","96038","29013","9260","116","24","166","-907","486","3744286","-12204354","3355","29350","463","5882","821"
"72075.350","95989","29020","9242","167","58","172","-809","508","3744327","-12204248","3595","29361","548","5924","787"
"72076.350","95958","29021","9286","193","53","221","-721","512","3744367","-12204145","3803","29365","646","6021","788"
"72077.350","95946","29022","9356","203","26","402","-658","509","3744407","-12204035","3972","29367","812","6124","776"
"72078.350","95922","29027","9404","201","52","328","-817","511","3744445","-12203927","4101","29374","662","6219","823"
"72079.350","95936","29027","9471","193","44","332","-721","509","3744481","-12203814","4191","29374","651","6297","852"
"72080.350","95946","29030","9527","195","31","329","-643","510","3744516","-12203699","4252","29375","694","6363","826"
"72081.350","95952","29032","9597","167","45","489","-637","504","3744552","-12203585","4297","29377","673","6460","826"
"72082.350","95993","29030","9655","157","50","471","-751","503","3744587","-12203473","4329","29371","509","6522","741"
"72083.350","95948","29032","9670","214","24","482","-777","514","3744620","-12203360","4327","29377","452","6547","798"
"72084.350","95945","29030","9753","199","7","354","-747","509","3744653","-12203250","4298","29375","404","6588","832"
"72085.350","95955","29025","9839","181","-10","320","-681","502","3744685","-12203141","4269","29370","482","6654","814"
"72086.350","95958","29026","9920","145","7","323","-730","490","3744718","-12203030","4240","29370","272","6704","840"
"72087.350","95971","29022","10035","96","-25","70","-853","486","3744748","-12202919","4168","29365","-702","6640","827"
"72088.350","95975","29031","10101","100","-17","-288","-914","478","3744781","-12202808","4168","29374","-1336","6434","792"
"72089.350","95973","29033","10210","80","-57","-40","-789","454","3744816","-12202700","4168","29376","-1348","6271","724"
"72090.350","95986","29039","10283","104","-94","202","-723","501","3744856","-12202594","4173","29381","-1337","6135","690"
"72091.350","96001","29046","10329","97","-13","-190","-611","446","3744898","-12202488","4172","29386","-1265","6043","668"
"72092.350","96014","29057","10401","98","5","-370","-639","486","3744941","-12202384","4167","29397","-1352","5995","678"
"72093.350","96024","29062","10453","163","-44","-180","-787","510","3744987","-12202279","4164","29400","-1191","5867","689"
"72094.350","96048","29058","10503","168","-3","-217","-711","497","3745034","-12202175","4162","29394","-1187","5736","646"
"72095.350","96061","29067","10569","155","43","-477","-675","505","3745083","-12202071","4155","29402","-1077","5697","679"
"72096.350","96083","29058","10755","81","-49","-479","-550","469","3745135","-12201968","4147","29392","-928","5641","707"
"72097.350","96093","29040","10865","64","-105","-649","-686","494","3745187","-12201863","4140","29373","-808","5539","713"
"72098.350","96105","29023","10926","82","-126","-261","-518","490","3745242","-12201760","4137","29354","-570","5499","711"
"72099.350","95987","29036","10920","161","-151","282","-684","513","3745297","-12201659","4138","29377","-192","5524","987"
"72100.350","95947","29049","10967","179","-215","835","-913","528","3745353","-12201556","4148","29394","-143","5538","1091"
